,product_name,user_rating,product_review
5258,Curiosity Thirty Two,4.63,from a 16oz can dated 7523 into a 20oz pint glass can message welcome back old friend  pours a thick opaque pale yellowish orange with about one finger of white head several minutes in and half of the head is still present tons of lacing  decently strong aromas of orange grape tangerine and a touch of lemon zest  taste follows has a sweet white wine vibe going on citrus and hint of lemon nice earthy bitterness on the back of the sip  fullbodied thick soft mouthfeel slight dry stickiness on the swallow lingering bitter aftertaste low to medium carbonation  man this is a fabulous brew loving every sip
5259,Curiosity Thirty Two,4.63,from a twoweekold can stamped hello old friend pours a glowing greenish gold smell and taste feature citrus white grape and earthy spicy herbs an amazing beer an outstanding melding of citra and nelson
5260,Society & Solitude #6,4.9,156 good stuff
5261,Society & Solitude #6,4.25,had a single draft at the mule bar in winooski for eight dollars my eighth brew reviewed from these guys very good but not one of their best beers
5262,Society & Solitude #6,4.49,3 months old can to wine glass  l pours an opaque orangeish yellow with a fluffy white head that leaves a good amount of lacing no floaters  s ripe orange and grapefruit with some piney woody hints a bit of mango as well  t orange mango and peach a bit piney grassy and herbal both hoppy and malty not as sweet as its smell minimally zesty and a bitter finish  f full and creamy low carbonation  o nice east coast west coast hybrid ipa uniting fruity citrus notes with piney and grassy hints as always great craftsmanship from hf
5263,Society & Solitude #6,4.31,on tap at armsby abbey  l  hazy golden orange in the glass with the usual fluffy hf head that lasts and retains wonderfully s  mango sorbet orange juice yellow grapefruit zest lightly creamy oat malt and a light berry note t  wave of pithy yet creamy citrus pith citrus flesh and dried blueberry followed by a moderate earthy bitterness that is pronounced but rounded light malty sweetness makes for a nice tapering finish that continues to be lightly bitter f  soft fluffy drinkable o  a hair more bitter than my favorite ss variants still fantastic as expected  87100
5264,Affogato - Bourbon Barrel-Aged,4.49,whale hunting  brewers notes collaboration with j wakefield brewing  we took our original j wakefield collaboration affogato imperial stout and aged it in bourbon barrels for 6 months at our hudson road barrel house affogato imperial stout is inspired by a few of our brewers favorite summertime pickmeup  coolmedown barringtons affogato  barrel aged affogato imperial stout is decadent rich and full brewed with a blend of barrington  mostra beans affogato leads with aromas of vanilla toasted marshmallows and subtle notes of bourbon barrel aged affogato has a full satisfying body and an indulgent palate of vanilla cream hot cocoa rich brownie batter with complimentary doses of smooth coffee and bourbon  malt american 2row barley crystal 120 flaked oats black malt chocolate malt munich malt white wheat malt brown sugar dark candied syrup lactose hops etc columbus barrington and mostra coffees madagascar vanilla beans  on tap at trillium canton 5oz snifter  black motor oil  thin dark brown big bubbled layer quickly settles to a ring  aroma is cocoa brown sugar bourbon and yes brownie batter  taste is bourbon cocoa brownies coffee  fizzy mouthfeel  rich decadent  138 abv this is a sipper  good beer
5265,Speedway Stout - Vietnamese Coffee,4.9, 135 yum yum
5266,Cellarman Barrel Aged Saison,3.99,b11 2020 appearance is a bright translucent yellow with plenty of persistent white head aroma while somewhat muted is really nice up close blind i might actually think this was a hefeweizen given the clove like esters im getting  taste is more in line with what i was expecting with lemon  hay and some mixed fruit very light and tasty and extraordinarily easy drinking absolutely perfect way to end a beautiful long weekend
5267,Cellarman Barrel Aged Saison,4.3,appearance faintly cloudy strawyellow with a slight cap of bubbles on the top that quickly subsided  smell moderate barnyard funk grassyhay notes and mild fruity notes  taste following the hints from the nose i pick up moderate funk notes moderate grassyhay notes and mild citrus fruit notes the individual flavors are very distinct from each other but at the same time form a cohesive flavor profile the beer finishes dry with some mildly bitter grassyhay notes  mouthfeel lightbodied with a modest level of carbonation  overall a very nice saison tasty flavor profile with a light body and dry finish
5268,Cellarman Barrel Aged Saison,4.31,cloudy golden body with a white cap that settles into a collar grapefruit lemon bright oak faint melon and passion fruit faint yeast nose taste is simpler with big lemon and oak mild saison yeast faint ripe tropical fruits feel is light and cool sour and slightly acidic dries a bit with yeast on finish
5269,Cellarman Barrel Aged Saison,4.23,bottle poured a blonde color ale with a large white foamy head with good retention and light lacing aroma of tart notes with some funky brett notes and light vinous notes taste is a mix of tart notes with some funky brett notes and a vinous finish with light oak body is about average for style with good carbonation and no perceptible alcohol enjoyable saison with a nice level of complexity
5270,Cellarman Barrel Aged Saison,4.51,pours soft hazy yellowstraw with a massive head and great retention nose is primarily brett lemon oak but smells fantastic taste is similar to the nose a light tartness from the lemon and hay funk from the brett and balance from the oak the flavors all blend together wonderfully to form a fantastic saison the mouthfeel is soft and pillowy each taste of the slight tartness invites additional sipping just a wonderful farmhouse ale
5271,Cellarman Barrel Aged Saison,4.32,poured from a 750ml bottle into my troubadour tulip  lightly hazy icterine liquid supports a half finger of magnolia soft peaks crenelated nearly rocky lacing superior retention  lemon curd wildflowers hay and short bread in the nose  mild wild notes and hints of white grapes as well  brett forward on the palate tart funky and gently peppery unripe pears meyer lemon and some minerality low bitterness moderate sourness more fruit than phenols finishes fairly dry with some residual wild elements flavor improves a bit as it warms with some faint peach emerging  medium bodied soft well carbonated refreshing yet satisfying  well crafted controlled rather than rustic better with food as the ales flavors seem more refined and diverse in contrast to whatever breadcheese you might pair them with
5272,Cellarman Barrel Aged Saison,4.65,on tap at windsor homebrew in anaheim ca  tally ho i feel like errol flynn in the seahawk while drinking this thing just wow its as if nothing can stop me and that i could have it all maybe my mind is even a bit blurred and stirred by its beauty so much so that i think that i dont need olivia de haviland because i want them all  i am lost i am found i am i just am
5273,Cellarman Barrel Aged Saison,4.36,no bottling date number on inside of cap indicates potential batch 10 or later released in 42020 consumed on 123121  pours a barely translucent dark honeygold body capped with two fingers of rocky fluffy offwhite foam solid head retention leaves a craggy sliver of cap a moderate frothy collar and a haphazard spatter of spottywebby lacing dotted across the walls of the glass  aromas open to green apple with waxy hints of medicinal mango as touches of straw accent saison yeast toward composted guava over the middle moist oak meets waxy funk with hints of lemon peel into the back end for a culmination of active oily bacteria bursting with funky fruit  taste shows evenly dispersed lactic funk in the backdrop against a predominant waxy tropical fruit overlay lingering across the palate with zesty lemon and oak barrel to an interlude of musty white wine tannins and a grassy back end shades of barnyard with waxy white grape funk persist as lemon zest remains through the finish  mouthfeel brings a medium body with ample fluffy carbonation on the higher end of moderate a slick oily funk peaks to a glistening lactic tartness over the midpalate mild yet indomitable as a clean brightness with a hint of prickly grit disperses through the back end leaving a predominantly clean activated finish  a bright funky peak reached casually and with an almost unflinching consistency the oak is a subtle background contributor interwoven with the bacterial evolution of a ripe tannic structure bold and unwaveringly dynamic
5274,Cellarman Barrel Aged Saison,4.46,appearance  the beer poured an orangegold color with a bubbly white head  smell  the nose had pleasant citrus notes with the saison funk also apparent  taste  my initial impression was the taste of green apples the sour impression fit the green apple notes the saison aspects produced a vinegary funk any sweetness from the beginning was cancelled by the dry finish  mouthfeel  the carbonation gave influence to the dry finish  overall  this is pretty much everything i want in a saison i dont need heartburn medicine to drink this beauty
5275,B.O.R.I.S. The Crusher,4.35,love it
5276,B.O.R.I.S. The Crusher,4.56,this isnt so much a review as synchronicity i had a choice at the local liquor store between this and north coast old rasputin as i sipped this i said to myself just prior to rating this tastes a lot like old rasputin and when i rated it i came up with 456 exactly what i rated old rasputin this is a good thing because i like a thicker richer stout and this qualifies the aroma right out the can is knockout and after the first couple sips i doubt i could tell it from or
5277,B.O.R.I.S. The Crusher,4.14,its toasty and malty its chocolatey its got coffee theres licorice and a hint of spicy hops overall there is a lot going on and a good balance of flavors
5278,B.O.R.I.S. The Crusher,4.14,l motor oil uneven toffee brown head s light and sweet caramel nuts notes of leather and vanilla and cookie dough some bourbon too t more bitter than the nose very roasty upfront with leather and a bit of char then caramel and a bit of hoppiness finishing with coffee and dark chocolate notes of vanilla and cookie dough throughout f medium bodied silky smooth alcohol is fairly masked o definitely more of a ris than an oatmeal not that im disappointed at all would love to try the ba version
5279,B.O.R.I.S. The Crusher,3.44,looks like soupy molasses with a short brown head that quickly dissipates syrup film lace on the glass smell and taste chocolate and coffee pungent sour notes that i dont care for feel well im guessin with 94 abv ill be feelin pretty good by the time i finish it overall not my cup of tea im hopin on
5280,B.O.R.I.S. The Crusher,4.4,visually beautiful it pours out silky and thick  very impressive sweet and inviting in the nose this ris was one of the better ones ive had taste is slightly muted but still good the alcohol is barely noticeableuntil it hits then you cant escape it this was really a very good ris one to keep in mind for the cookies months ahead
5281,B.O.R.I.S. The Crusher,4.64,traded a dark lord for one of these in like 2010 maybe 2009 or 2011 but definitely a long time ago this fucker has been aging  pour is inky black but still very nicely fizzy wisp of a brown head really incredible pour considering the strength and age  aroma is likewise surprisingly bright and nice i remember someone in some vague context telling me i had been hosed in the trade i dunno back then i was lousy with fff rarities this wears its age nicely and theres no hint that it wouldnt have been goodtogreat if consumed several years earlier very dark chocolate and coffee some pleasantly sharp grain the nodes that are discernably aged mellow it out but dont overwhelm it with the sort of overripe fruit nodes that often denote staleness  flavor is again surprisingly great it tastes like a more or less fresh double stout only wonderfully smoothed over aggressive but never overwhelming dark dark dark and bitter chocolate up front bittersour grain in the middle and a wee bitty kiss o the hops on the finish  maybe im just an aging man with atavistic pretensions maybe beers were just better before the market got oversaturated i dunno what i do know is i liked this quite a bit
5282,Double Dry Hopped Melcher Street,3.86,can poured into a mountain rambler brewery pint glass  a pours hazy golden amber with a frothy cream white head that settles to a light layer and laces nicely  s almost candied citrus and melon tropical and stone fruit earthy spicy herbal notes a touch of pine biscuity malt and a little caramel honey sweetness  t interesting mix of citrus tropical and stone fruit lemon peel melon papaya lime apricot a hint of pineapple and faint tangerine spicy herbal notes fairly earthy a touch of cedar pine biscuity malt and a little caramel honey sweetness  m just a touch on the fuller side of medium body slightly prickly moderate carbonation yet it still sits like a silk pillow on the palate  o im not sure if ive been spoiled by really good neipas out here in ca or if im just not the biggest fan of trilliums style or both this is not the first time that ive had one of their highly rated beers only to be kinda disappointed the malt base is beautifully smooth but the hops come through kinda muddied because of that spicy earthy herbal presence which given that its prominently mentioned in the description is definitely intentional i can kinda see how some people would be into this more than i am but i think there are far better ways to add depth of flavor and let the marquis hop shine
5283,Double Dry Hopped Melcher Street,4.5,pours a hazy yellow orange color with a short and medium bodied off white colored head that laces the glass a bit as it fades smells of melon mainly a bit of citrus and malt at the end of it tastes has a melon sweetness up front that fades to a more bitter hop finish at the end with some citrus in there as well feels lighter than it looks velvety feeling and a nice amount of carbonation overall excellent
5284,Double Dry Hopped Melcher Street,4.44,a pours an extremely hazymurky bright golden pale orange in color with moderate amounts of fine active visible carbonation rising along the edges of the glass and moderate bright yellow  bright orange  pale golden yellow  peach  apricot colored highlights the beer has a three finger tall dense sudsy foamy white head that reduces to a handful of small patches of thin film surrounded by a large patch of mottled very thin film covering the remainder of the surface of the beer and a thin ring at the edges of the glass light to moderate amounts of lacing are observed  s moderate to strong aromas of citrusorange zest  citrustangerine  tropicalpineapple  meloncantaloupe  herbal  pineresinous hops over the top of light to moderate aromas of biscuit  pale  wheat malts with a light amount of sugary sweetness  t upfront there are light to moderate flavors of biscuit  pale  wheat malts with a light amount of sugary sweetness that is followed by moderate to strong flavors of citrusorange zest  citrustangerine  tropicalpineapple  meloncantaloupe  herbal  pineresinous hops which impart a light amount of bitterness which fades away fairly quickly leaving moderate lingering tropical  citrus  herbal hops flavors  m light to medium bodied with moderate amounts of carbonation slightly crisp upfront with a moderate amount of softfluffiness midbody and a light amount of dryness in the finish  o easy to drink with well hidden alcohol and a very pleasant slightly crisp  softfluffy mouthfeel enjoyable with a wonderful hop profile  citrus  citruszest  tropical  herbal  pineresinous
5285,Double Dry Hopped Melcher Street,4.69,picked up a single from the blue door bottleshop in hendersonville 10722 for 850 no canning date consumed 101122  beer poured a hazy golden orange with an okay white head  nose is awesome full of citrus tropical and herbal fragrances  taste is really nicely done ultralight but standard ipa pale malt base is inoculated nicely with an neipa yeast strain that provides a touch of stone fruit flavor hop additions provide a nice orange and melon flavor injection finishes with a nice pine and rind bitterness 710 on my scale  mouthfeel is near perfection ultralight and refreshing  overall a fantastic neipa definitely amongst the best i have had
5286,Double Dry Hopped Melcher Street,4.9,130 yummy
5287,Schaefer Light,3.25,jeez the snobbery i love a gourmet 20 burger with hand cut organic potatoes fried in duck fat but of course there is a time and place for a quickgreasycheap fast food combo not gonna review a dollar menu cheeseburger it from my imaginary throne in the sky opining about my disappointment in the lack of organic butter lettuce and raw cheddar  reviewing a beer like this from the same vantage as a boutique microbrew is absolutely silly and pretentious this is a blue collar beer that isnt pretending to be otherwise  you want a cheap light session beer that serves the same purpose as an ice cold sprite look no further when frigid its super refreshing and easy to drink thats the point nice medium carbonation no aftertaste no funk no dimension just how i like it when im moving the mower from the front to back yard or changing the way overdue oil on my wifes car
5288,Schaefer Light,3.62,the one beer to have when youre having more than one
5289,Schaefer Light,5,oneof the bet light beers i have hadlike it
5290,Schaefer Light,4.42,it goes down like water a crisp no aftertaste beer its not the best but it was the first beer i ever drank age 11 lol nostalgia its the beer my dad drank until it was rolled out and no longer available at your everyday corner store man do i miss this beer
5291,Schaefer Light,2,apours a golden color with a slight head and lacing aaroma has lemongrass hints tthe taste follows the nose with a lemongrass flavor ma light bodied well carbonated beer oa decent beer
5292,Schaefer Light,3.28,its silly to attempt a philosophical description or review about this beer or any other in its class if you are buying it there is a reason and that reason is you are looking for a good value beer schaefer light is an excellent value beer  do you really care what it looks like when its poured why would you even be pouring this beer drink it straight from the can on a hot summer day  like most every other macro or american adjunct the aroma is grain sweet some corn  the taste is where schaefer light shines above its brethren it leaves absolutely no aftertaste at all finishing clean and crisp extremely clean absolutely refreshing medium carbonation great mouthfeel and completely enjoyable  i know its cliche or chic to say how much of this you consumed in college when your tastes were unrefined or that its the worst beer in existence but schaefer light is actually a great tasting refreshing value beer perfect for a 90 degree day or when you want to put many back and dont feel like crushing a huge ipa with an abv over 8 very enjoyable
5293,Beyond Good And Evil,5,smells like hot buttered rum and coffee liquor tastes divine bourbon barrels impart a very strong flavor rich dense smooth delicious incredible head looks like espresso
5294,Beyond Good And Evil,4.81,amazing stout  not too sweet
5295,Beyond Good And Evil,5,a perfect ba maple stout had on site at hf was a 2018 vintage perfect
5296,Beyond Good And Evil,4.5,2018 vintage on tap tan head black color dark brown  smooth silky light roast light heat awesome bourbon and fudge notes the maple adds a nice light sweetness that goes well with the heat and roast from the barrels toasted marshmallow chocolate full bodied great feel very surprised with how much i liked this as i havent enjoyed hill stouts in the past
5297,Beyond Good And Evil,4.56,l  jet black in the glass with a surprisingly robust two finger head produced with aerated pour hard to believe this has been bottle conditioning for a year and a half s  waves of rich milk chocolate wet bourbon barrel prune fig chocolate covered cherries vanilla maple and light smoke smells like a pastry stout without being a pastry stout t  incredible how much of a difference 18 months of barrel aging makes over the usual 1012 the bourbon barrel presence is heavy here  both in the notes of oak from the barrel itself but also the boozy bourbon heat very rich mapley base stout that has both an espressodark chocolate character and a sweet fudginess the bourbon is just a hair on the hot side f  big mouthfeel medium carb lasting sweet finish oily and slick less velvety than expected o  one of the best barrel aged stouts ive had patience is the name of game when it comes to barrel aging and hill farmstead has it in spades very pricey 2517 oz but its worth it  91100
5298,Molson Canadian Ice,2,pretty not good
5299,Molson Canadian Ice,1,terrible
5300,Molson Canadian Ice,2.41,finale from the mixed pack never knew they made an ice version of this had the original plenty of times though i havent seen it in quite some timebut maybe thats because i havent looked for it considering high life is always my go to cheapy the word  ice  i almost always another way to say  hangover imminent  lets do it  looks the part clear yellow big white eggshell head with a shit load of carbonation nothing left after a finished glass  chemical comes to mind on the nose with fair hints of alcohol adjuncts are all there as expected creamed corn dominant  taste luckily loses the chemical factor thank satan thought this was about to be another labatt maximum ice disaster  the worst disaster since 911  adjuncts amp up hillybilly asshole level corniness  feel is rather sticky sweet and corny with a super level of carbonation swallows with a shallow alcoholic bite and leave your mouth dry as a transexuals vagina  overall its pretty average the scent is a throw off the feel is a bit odd but otherwise its just your standard run of the mill brew probably not worth the imminent hangover
5301,Molson Canadian Ice,2.25,because it was on a sale rack next to the cash register  standard version of an ice beer good lord there must be a real demand for this stuff because everybody and his brother seem to be making multiple versions its lightly colored lightly hoped and lightly flavored with a higher abv being its primary asset maybe the target customers really dont mind a lack of malt into their purchase decisions and thats ok too like roaches and spiders cheap beer has its place in the overall scheme of things  just the thing for the ice beer ticker who rarely travels north
5302,Molson Canadian Ice,2.5,pours a straw color with a slight head and lacing aroma has slight malt hints the taste follows the nose with a slight nalt flavor a medium bodied decently carbonated beer a decent beer
5303,Molson Canadian Ice,1.92,one of the worst beers ive had
5304,Scaled Way Up,4.56,no age on this one filled in a growler on 31220 i believe its 34 weeks since brewing  pours a nearly completely opaque golden yellow straw with a finger of creamy head that dissipated rather quickly big nose of mango dried peach candied ruby grapefruit cara cara orange slight bubblegum pineapple overripened apricot and portuguese sweet bread just bursting with a sweet candied tropical fruit aroma love it tons of flavor on first sip all the notes of the nose melded together well with an addition of overripe papaya slight dankness honeydew melon and a little bit of pine resin im so glad i got a 64oz growler of this one so good wonderful soft slightly resiny medium body but i kinda wish it had just a tiny bit more fullness medium bitterness medium drying medium prickly carbonation today was my first time on jury duty and im glad i stopped by trillium for this one i cant think of a better brew to relax with after a long day
5305,Speedway Stout - Bourbon Barrel-Aged,4.6,2022 version  pours out a very dark brown on a straight pour very little foam is agitated out  nose is oak roasted malt and a peppery quality almost like rye spice if i didnt know any better id say that this was a rye barrel aged stout or perhaps even a rye based stout  on the taste however there is more of a story oak and bourbon come through first on the palate behind that is the roasted malt bringing a dark bread note and a beautiful dark chocolate the sings throughout i picture an overdone rugelach with a dark chocolate filling in my minds eye with this brew the only sweetness being from what little is in the dough and the mildly sweetened chocolate while the oak shows up quickly it dims down as the palate progresses and the more subtle flavors appear like a tide retreating to show the rocks that sit beneath  mouthfeel is fullbodied but not oily or cloying it has heft but not the residue that often accompanies there is drying for sure most likely due to abv and barrel tannins the carbonation is considerable too for a stout at this percentage mild compared to most anything else but surprising in this regard  overall this is what i expected from alesmith a respectful expert brew the base brew is a hallmark an example of how often less is more the barrel aging brings it up a notch while still maintaining that level of composure and elegance i had no doubt that this would be a worldclass offering
5306,Speedway Stout - Bourbon Barrel-Aged,4.84,2016 bottle aged for 7 years and cracking it on my last saturday night in my house in georgia
5307,Speedway Stout - Bourbon Barrel-Aged,4.45,12 ounce bottle into a snifter bottled 41822 had 61522  pours near black and opaque with a half inch foamy head and light foamy lacing aromas of coffee bourbon roasted malt vanilla oak some chocolate light caramel and char flavors of bourbon coffee roasted malt vanilla oak some chocolate light caramel has a decent amount of hop bitterness smooth a solid full body appropriately carbonated  coffee and barrel for days vibrant aromas and flavors with a bitterness thatll leave a chip on your shoulder
5308,Speedway Stout - Bourbon Barrel-Aged,4.73,absolutely amazing
5309,Speedway Stout - Bourbon Barrel-Aged,4.65,l motor oil jet black pour from a 12oz bottled chilled into a sniffer  lite foam risen tot he surface looks really thick and oily from the appearance s big notes of chocolate not so much coffee in the nose but ive been surprised in the past by this with chocolatey aromas and big coffee tastes smelling sweet dark cherries bourbon little bit of oak and vanilla very on point with the exception of the coffee t coffee big upfront followed by the chocolate and bourbon dark cherry taste getting the vanilla and oaky barrels here too well done f medium to heavy bodied easy sipper for over 13 not to chewy and surprisingly not to oily o this was a great stout to try ill be buying again soon but definitely worth checking out
5310,Speedway Stout - Bourbon Barrel-Aged,4.46,the beer pours a nice brown head that dissipates fairly quickly while the beer itself is a dark chocolate black with a nice glossy sheen to it  the smell is absolutely delicious the bourbon and coffee come out first and followed by a nice mild and soft vanilla alongside a bittersweet dark chocolate there is a noticeable alcohol note that shines through but doesnt really hurt it that much  the taste is phenomenal it has the same notes as the smell with a few additions the oak note is more present in the taste and lasts through the whole thing the bitter coffee note comes out first and the bourbon doesnt show up until towards the finish alongside the chocolate there is also no alcohol notes  the feel is good it has a very smooth body with a tingling feeling from the carbonation it also packs quite a bit of heat for a barrel aged beer  overall this is a delicious beer worth getting and holding for a bit because it definitely tastes like it can develop a bit more fully than it has right now
5311,Speedway Stout - Bourbon Barrel-Aged,4.32,appearance black small brown head that fades out after a minute i can hear it fizzing like a coke  smell chocolate wood vanilla coconut nice aroma  taste big chocolate up front nice mild wood and vanilla then finishes with more chocolate very smooth alcohol is well hidden soft feel  overall ive been wanting some barrelaged stouts as the weather is starting to turn colder picked up a single of ba speedway stout its been years since i had the nonba version so cant really compare them the ba was very tasty big chocolate flavor and wellintegrated barrel very good
5312,Speedway Stout - Bourbon Barrel-Aged,4.49,2022 edition  pours jet black with no head huge bourbon notes on the nose with dark chocolate and a hint of vanilla detectable  the taste is massive to borrow a term from the beers description im hit with dark fruits leather and tobacco right away while it finishes with a bourbony flourish if theres coffee to be had here its minimal to this palate  this is a great beer nonetheless and really reminds me of bcbs
5313,Speedway Stout - Bourbon Barrel-Aged,4.27,look  black thick slight tan head really great rimming and lacing smell  strong booze dark fruit woody roasted malt rich and slight black licorice taste  boozy barrel and woody vanilla roasted malt feel  full body slight bite low carb overall  classic ba stout
5314,The Headless Gourdsman,3.47,the headless gourdsman  from founders four pack of 12 oz bottles on room temperature shelf at riverside liquors grand rapids mi acquired 130923  1800 including tax  0375fl oz reviewed 160923 review 3150 note that i use ddmmyy protocol bottle stamped bottled on 062923 1042 6 stored at 34 degrees at home served at 649 degrees f in a hand washed and dried jester king snifter the final temperature was 680 degrees f appearance  3 first pour  medium amber srm 12 clear body  medium amber srm 12 clear under direct light and when rearlite same head average maximum 4 cm aggressive center pour beige high density quickly reducing to a 035 cm regular crown and a thin complete cap lacing  poor a single irregular wave of small to medium bubbles remains aroma  35  initially very weak generic spiciness no yeast no malt no hops no barrels no ethanol 135  abv according to the label flavor  35  begins slightly sweet with a weak maple overtone and some slight generic spiciness no pumpkin no yeast no malt no hops no dimethylsulfide or diacetyl slight gastric warming very smooth alcohol is well hidden palate  35  medium creamy soft carbonation final impression and summation 35 basically an alcohol delivery system easy to pound and probably not offensive to anyone
5315,The Headless Gourdsman,4.77,2023 barrelaged series release  4 pack 12 oz bottle dated 062923  131 abv   ibu brewed and bottled in grand rapids mi poured into a bells branded tulip snifter glass  look  pours a pretty thin but fluffy offwhite head that leaves a good amount of lacing opaque light to dark red appearance smell  the scent is faint and the spices are dominate nutmeg stands out the most and cinnamon lingers in the background taste  the bourbon is stronger in the taste and the pumpkin spices compliment it well you also get the vanilla and oak from the barrel and the alcohol is almost nonexistent feel  lightmedium bodied with a warm mouthfeel and finishes medium dry overall  this is a fantastic beer the pumpkin spices blend very well with the barrel qualities and it achieves that without a predominate booziness
5316,The Headless Gourdsman,2.95,this one pours a medium dark amber color with a small white head and a little bit of lacing    this smells like scented candle wax dropped into aunt jemimas syrup  it is not appealing    i honestly had pretty high hopes for this one but they were not met in any way this tastes like a syrupy scented candle  the maple syrup just kind of dulls any interesting character there might have been and just blankets an uninteresting bland sweetness on it it really just does taste like a melted candle  the pumpkin and spices just feels so artificial its not a pleasant beer to work through a pour of  this is syrupy with low carbonation and just very little enticing drinkability  this was just a huge swing and a miss for me founders makes some great beers but this is far from one of them
5317,The Headless Gourdsman,4.81,pours dark amber very little lacing aroma rich with strong maple cinnamon and nutmeg notes sweet and malty with a warm blend of fall spices not much heat and finishes with enough bite to keep it from being too sticky delicious dessert beer for when the weather starts turning colder
5318,The Headless Gourdsman,4,pours a dark amber thin foam maple syrup aroma very sweet brown sugar body prominent maple flavor with a slight bitter finish you can taste the alcohol but not too heavy not much of a pumpkin flavor a great fall dessert beer
5319,The Headless Gourdsman,4,pours a dark brown color with a minimal head that disappears quickly aroma of maple syrup and cinnamon taste is very sweet maple with a good alcohol warmth
5320,The Headless Gourdsman,4.12,a  deep cinnamon colored pour with dense frothy light caramel colored lacing and moderate carbonation  s  cinnamon allspice nutmeg soome maple and bourbon  t  bourbon and spice dominate this beer period bourbon vanilla all spice cinnamon and nutmeg are the main spices coming through along with a sweet malt base including maple ends on the sweeter side with a lingering bourbon and pumpkin spice on the palate  m  thick viscous and velvety with some light prickly carbonation fighting through the thickness of the liquid there is some warming in the back of the throat on the way down  o  its a style you either love or hate no one seems to be on the fence i like pumpkin beers therefore  recommended
5321,The Headless Gourdsman,3.82,poured from a bottle into a snifter appearance  the brew pours a deep orangeamber color with a tiny head of off white foam the head fades very fast leaving almost no lacing on the sides of the glass smell  the aroma burst with tons of roasted and toasted pumpkin paired with a good showing of spice and sweet the sweet smells are of caramel brown sugar and maple syrup while the spice is of cinnamon nutmeg and clove there is also a huge presence of oak and a very boozy bourbon smell other aromas of char and smoke as well as some orange and cough medicine are there as well creating a super boozy and rich spiced pumpkin smell overall taste  the taste starts out with a rather robust and thick syrupy roasted pumpkin taste with a decent showing of cinnamon nutmeg and clove there is also a whole lot of doughiness and a huge amount of maple syrup and brown sugar with the alcohol is definitely not hidden right from the start one can taste a bourbon and cough syrup alcohol taste which grows stronger as the taste advances other flavors of oak and a touch of earth develop as the taste advances as well and with the huge alcohol and big pumpkin pie like flavors one is left with a very boozy and thick pumpkin pie strong ale like taste to linger on the tongue mouthfeel  the body is super thick and syrupy while the carbonation level is rather low the feel pairs with the flavors and booziness quite well making for a very slow sipper indeed overall  a little too thick and boozy for me i was expecting something more balanced from founders and was really looking forward to a pumpkin brew but this one was a little too rich for my taste
5322,The Headless Gourdsman,4.33,a 12 oz bottle pours a cherrycola colored seethrough brew with a one finger offwhite head that disappears quickly and zero lacing this looks like no pumpkin ale i have ever seen before the smell is also unique cinnamon ginger bourbon and other spice undercurrents the taste is explosive bourbon a very boozy bourbon maple cinnamon and nutmeg the sweetness is on the verge of overpowering this seems more on the cusp of a very good christmas ale than a pumpkin beer reading the back of the label founders states that no actual pumpkins were harmed in the making of this beer i guess it is more a pumpkin spice beer than a pumpkin beer whatever it is it is a bit cloying and sticky but it tastes very good more like a manhattan than a pumpkin beer the 131 abv kicks ass its clear like a lab created pumpkin beer and lacks the pulp present in the very best pumpkin ales nevertheless its a damn good beer a damn good fall and winter beer a great nightmare before christmas type beer its tasty unique and reccommended
5323,The Headless Gourdsman,3.74,poured a dark amber color with a beige head the tried but failed to cover the surface the aroma is lost on my covid damaged nose the taste  the first couple sips were like gas station cappuccino pumpkin spice flavor it was really odd after warming a bit that impression faded away and there was a relatively tasty barrel aged ale but i couldnt detect pumpkin any longer it finished out this way curiously one dimensional the feel was very good for the abv nicely viscous  this is a sipping beer not a slamming beer oa glad i got a single as im not sure i could have finished the 4 pack not that i thought it didnt taste all right but more that its just not my cup of tea so to speak
5324,Hunahpu's Imperial Stout,4.13,from a 500ml bottle dated 031123 served in a spiegelau tulip glass  pours a thinappearing oakbrown with no obvious highlights a generous finger of lush coffee colored foam doesnt last but maybe 20 seconds leaving a narrow collar and a rousable spatter of oily superslippery lacing  nose is fruity a sweet candylike coffee aroma and totally unexpectedly raspberry  which must be an olfactory hallucination or at least how my brain is interpreting the combination of vanilla cinnamon and chiles  taste is sweet but not heavily so with a berrylike coffee bean flavour and that fruity mélange of cinnamonvanillachile pepper that my brain persists in translating as raspberry bringing a brightness and lightness which keeps the beer from tasting syrupy a slick cadburylike milk chocolatey character becomes more evident as the beer warms accompanied by some heat from the chiles theres a very faint soy sauce quality in the aftertaste which doesnt detract much  feel is oilysmooth and creamyslick medium bodied but a little light relative to the style with gentle prickly carbonation chile heat builds up on the palate somewhat and amplifies the otherwise mild carbonation lightening the mouthfeel further  overall pretty good but maybe a little bit of a mixed bag i wont call the flavours muddled but it is a very busy flavour profile which weirdly for my palate comes across very fruity and raspberrylike
5325,Hunahpu's Imperial Stout,3.88,2022 pint can chilled left to warm flat black on the pour thick sticky tiny bit of struggled foam that vanished fast smells like cinnamon vanilla cacao nibs and chilli peppers being muddled together tastes the same just too much going on cloyingly sweet and thick slightly gritty too much cinnamon and who needs hot peppers in their stout overall ive attended 5 hunahpus day celebrations at the ccb spruce street brewery over the years and have bought a bottle or can each time and come away thinking the same thing nice novelty but way too busy and quite over rated
